Precinct_Name,Split_Name,precinct_splitId,Reg_voters,Ballots,Reporting,Contest_id,Contest_title,Contest_party,Choice_id,Candidate_name,Choice_party,Candidate_Type,Absentee_votes,Early_votes,Election_Votes
31-02,,162,4814,1513,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,262,YES,,C,0,0,951
31-02,,162,4814,1513,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,263,NO,,C,0,0,267
31-02,,162,4814,1513,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,264,YES,,C,0,0,1002
31-02,,162,4814,1513,1,119,HONOLULU: Creation of an Office of Housing,,265,NO,,C,0,0,579
31-02,,162,4814,1513,1,119,HONOLULU: Creation of an Office of Housing,,266,YES,,C,0,0,744
31-03,,163,5574,1878,1,1,US Senator,,1,"(G) BREWER, Jim",GRE,C,0,0,33
31-03,,163,5574,1878,1,1,US Senator,,2,"(R) CAVASSO, Cam",REP,C,0,0,368
31-03,,163,5574,1878,1,1,US Senator,,3,"(D) INOUYE, Daniel K.",DEM,C,0,0,1378
31-03,,163,5574,1878,1,1,US Senator,,4,"(N) JARRETT, Jeff",NPP,C,0,0,13
31-03,,163,5574,1878,1,1,US Senator,,5,"(L) MALLAN, Lloyd Jeffrey",LIB,C,0,0,14
31-03,,163,5574,1878,1,2,"US Representative, Dist 1",,6,"(R) DJOU, Charles",REP,C,0,0,837
31-03,,163,5574,1878,1,2,"US Representative, Dist 1",,7,"(D) HANABUSA, Colleen",DEM,C,0,0,894
31-03,,163,5574,1878,1,4,Governor and Lieutenant Governor,,12,(D) ABERCROMBIE / SCHATZ,DEM,C,0,0,1087
31-03,,163,5574,1878,1,4,Governor and Lieutenant Governor,,13,(R) AIONA / FINNEGAN,REP,C,0,0,772
31-03,,163,5574,1878,1,4,Governor and Lieutenant Governor,,14,(F) CUNNINGHAM / SPENCE,FRE,C,0,0,6
31-03,,163,5574,1878,1,4,Governor and Lieutenant Governor,,15,(N) POLLARD / KAMA,NPP,C,0,0,6
31-03,,163,5574,1878,1,13,"State Senator, Dist 15",,32,"(R) PASCUA, Ben",REP,C,0,0,523
31-03,,163,5574,1878,1,13,"State Senator, Dist 15",,33,"(D) WAKAI, Glenn",DEM,C,0,0,1247
31-03,,163,5574,1878,1,47,"State Representative, Dist 31",,100,"(D) ICHIYAMA, Linda E.",DEM,C,0,0,1216
31-03,,163,5574,1878,1,47,"State Representative, Dist 31",,101,"(R) SHIMIZU, Garner Musashi",REP,C,0,0,598
31-03,,163,5574,1878,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,138,"AROLA, James",,C,0,0,395
31-03,,163,5574,1878,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,139,"KURSHALS, Maralyn A.",,C,0,0,452
31-03,,163,5574,1878,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,140,"O'NEAL, David",,C,0,0,450
31-03,,163,5574,1878,1,67,6th Departmental School District Seat (Windward),,141,"FREITAS, Valzey",,C,0,0,485
31-03,,163,5574,1878,1,67,6th Departmental School District Seat (Windward),,142,"PENEBACKER, John R.",,C,0,0,882
31-03,,163,5574,1878,1,68,No Departmental School District Residency,,143,"BAILEY, Melanie",,C,0,0,521
31-03,,163,5574,1878,1,68,No Departmental School District Residency,,144,"IWAMOTO, Kim Coco",,C,0,0,712
31-03,,163,5574,1878,1,68,No Departmental School District Residency,,145,"TAKABAYASHI, Roger Kiyoshi",,C,0,0,445
31-03,,163,5574,1878,1,68,No Departmental School District Residency,,146,"YAMANE, Brian Y.",,C,0,0,610
31-03,,163,5574,1878,1,68,No Departmental School District Residency,,147,"YEE, Randall M.L.",,C,0,0,538
31-03,,163,5574,1878,1,68,No Departmental School District Residency,,148,"YOUNG, Pamela",,C,0,0,916
31-03,,163,5574,1878,1,70,"""At Large"" Trustee",,151,"AKANA, Rowena M. N.",,C,0,0,894
31-03,,163,5574,1878,1,70,"""At Large"" Trustee",,152,"HOPKINS, Kama",,C,0,0,210
31-03,,163,5574,1878,1,70,"""At Large"" Trustee",,153,"KALIMA, Leona Mapuana",,C,0,0,345
31-03,,163,5574,1878,1,70,"""At Large"" Trustee",,154,"LEWIS, Joseph Kuhio",,C,0,0,246
31-03,,163,5574,1878,1,70,"""At Large"" Trustee",,155,"MAKEKAU, Kealii J.",,C,0,0,238
31-03,,163,5574,1878,1,70,"""At Large"" Trustee",,156,"MEYERS, William (Willy)",,C,0,0,308
31-03,,163,5574,1878,1,70,"""At Large"" Trustee",,157,"ODEGAARD, Michael Malulani",,C,0,0,98
31-03,,163,5574,1878,1,70,"""At Large"" Trustee",,158,"STENDER, Oswald (Oz)",,C,0,0,492
31-03,,163,5574,1878,1,70,"""At Large"" Trustee",,159,"WAIHEE, John IV",,C,0,0,741
31-03,,163,5574,1878,1,71,Oahu Resident Trustee,,160,"APO, Peter",,C,0,0,638
31-03,,163,5574,1878,1,71,Oahu Resident Trustee,,161,"BURKE, Jackie Kahookele",,C,0,0,326
31-03,,163,5574,1878,1,71,Oahu Resident Trustee,,162,"HEEN, Walter Meheula",,C,0,0,383
31-03,,163,5574,1878,1,72,Maui Resident Trustee,,163,"MOSSMAN, Boyd Poki",,C,0,0,791
31-03,,163,5574,1878,1,90,CON AMEND: Relating to the Board of Education,,207,NO,,C,0,0,663
31-03,,163,5574,1878,1,90,CON AMEND: Relating to the Board of Education,,208,YES,,C,0,0,1150
31-03,,163,5574,1878,1,91,CON AMEND: Relating to the Tax Rebate Requirement,,209,NO,,C,0,0,557
31-03,,163,5574,1878,1,91,CON AMEND: Relating to the Tax Rebate Requirement,,210,YES,,C,0,0,1185
31-03,,163,5574,1878,1,114,HONOLULU: Creation of a Public Transit Authority,,255,NO,,C,0,0,524
31-03,,163,5574,1878,1,114,HONOLULU: Creation of a Public Transit Authority,,256,YES,,C,0,0,1247
31-03,,163,5574,1878,1,115,HONOLULU: Conflicts of Interests of City Officers,,257,NO,,C,0,0,453
31-03,,163,5574,1878,1,115,HONOLULU: Conflicts of Interests of City Officers,,258,YES,,C,0,0,1225
31-03,,163,5574,1878,1,116,HONOLULU: Liquor Commission and Civil Service Exemptions,,259,NO,,C,0,0,384
31-03,,163,5574,1878,1,116,HONOLULU: Liquor Commission and Civil Service Exemptions,,260,YES,,C,0,0,1317
31-03,,163,5574,1878,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,261,NO,,C,0,0,380
31-03,,163,5574,1878,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,262,YES,,C,0,0,1229
31-03,,163,5574,1878,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,263,NO,,C,0,0,364
31-03,,163,5574,1878,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,264,YES,,C,0,0,1269
31-03,,163,5574,1878,1,119,HONOLULU: Creation of an Office of Housing,,265,NO,,C,0,0,733
31-03,,163,5574,1878,1,119,HONOLULU: Creation of an Office of Housing,,266,YES,,C,0,0,959
32-01,,164,1568,634,1,1,US Senator,,1,"(G) BREWER, Jim",GRE,C,0,0,7
32-01,,164,1568,634,1,1,US Senator,,2,"(R) CAVASSO, Cam",REP,C,0,0,109
32-01,,164,1568,634,1,1,US Senator,,3,"(D) INOUYE, Daniel K.",DEM,C,0,0,481
32-01,,164,1568,634,1,1,US Senator,,4,"(N) JARRETT, Jeff",NPP,C,0,0,7
32-01,,164,1568,634,1,1,US Senator,,5,"(L) MALLAN, Lloyd Jeffrey",LIB,C,0,0,1
32-01,,164,1568,634,1,2,"US Representative, Dist 1",,6,"(R) DJOU, Charles",REP,C,0,0,249
32-01,,164,1568,634,1,2,"US Representative, Dist 1",,7,"(D) HANABUSA, Colleen",DEM,C,0,0,319
32-01,,164,1568,634,1,4,Governor and Lieutenant Governor,,12,(D) ABERCROMBIE / SCHATZ,DEM,C,0,0,353
32-01,,164,1568,634,1,4,Governor and Lieutenant Governor,,13,(R) AIONA / FINNEGAN,REP,C,0,0,268
32-01,,164,1568,634,1,4,Governor and Lieutenant Governor,,14,(F) CUNNINGHAM / SPENCE,FRE,C,0,0,1
32-01,,164,1568,634,1,4,Governor and Lieutenant Governor,,15,(N) POLLARD / KAMA,NPP,C,0,0,0
32-01,,164,1568,634,1,13,"State Senator, Dist 15",,32,"(R) PASCUA, Ben",REP,C,0,0,144
32-01,,164,1568,634,1,13,"State Senator, Dist 15",,33,"(D) WAKAI, Glenn",DEM,C,0,0,430
32-01,,164,1568,634,1,48,"State Representative, Dist 32",,102,"(R) JOHANSON, Aaron Ling",REP,C,0,0,391
32-01,,164,1568,634,1,48,"State Representative, Dist 32",,103,"(D) SHARSH, ┬ Lei",DEM,C,0,0,193
32-01,,164,1568,634,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,138,"AROLA, James",,C,0,0,87
32-01,,164,1568,634,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,139,"KURSHALS, Maralyn A.",,C,0,0,140
32-01,,164,1568,634,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,140,"O'NEAL, David",,C,0,0,96
32-01,,164,1568,634,1,67,6th Departmental School District Seat (Windward),,141,"FREITAS, Valzey",,C,0,0,98
32-01,,164,1568,634,1,67,6th Departmental School District Seat (Windward),,142,"PENEBACKER, John R.",,C,0,0,319
32-01,,164,1568,634,1,68,No Departmental School District Residency,,143,"BAILEY, Melanie",,C,0,0,122
32-01,,164,1568,634,1,68,No Departmental School District Residency,,144,"IWAMOTO, Kim Coco",,C,0,0,237
32-01,,164,1568,634,1,68,No Departmental School District Residency,,145,"TAKABAYASHI, Roger Kiyoshi",,C,0,0,245
32-01,,164,1568,634,1,68,No Departmental School District Residency,,146,"YAMANE, Brian Y.",,C,0,0,213
32-01,,164,1568,634,1,68,No Departmental School District Residency,,147,"YEE, Randall M.L.",,C,0,0,177
32-01,,164,1568,634,1,68,No Departmental School District Residency,,148,"YOUNG, Pamela",,C,0,0,223
32-01,,164,1568,634,1,70,"""At Large"" Trustee",,151,"AKANA, Rowena M. N.",,C,0,0,241
32-01,,164,1568,634,1,70,"""At Large"" Trustee",,152,"HOPKINS, Kama",,C,0,0,51
32-01,,164,1568,634,1,70,"""At Large"" Trustee",,153,"KALIMA, Leona Mapuana",,C,0,0,104
32-01,,164,1568,634,1,70,"""At Large"" Trustee",,154,"LEWIS, Joseph Kuhio",,C,0,0,42
32-01,,164,1568,634,1,70,"""At Large"" Trustee",,155,"MAKEKAU, Kealii J.",,C,0,0,78
32-01,,164,1568,634,1,70,"""At Large"" Trustee",,156,"MEYERS, William (Willy)",,C,0,0,60
32-01,,164,1568,634,1,70,"""At Large"" Trustee",,157,"ODEGAARD, Michael Malulani",,C,0,0,25
32-01,,164,1568,634,1,70,"""At Large"" Trustee",,158,"STENDER, Oswald (Oz)",,C,0,0,204
32-01,,164,1568,634,1,70,"""At Large"" Trustee",,159,"WAIHEE, John IV",,C,0,0,216
32-01,,164,1568,634,1,71,Oahu Resident Trustee,,160,"APO, Peter",,C,0,0,162
32-01,,164,1568,634,1,71,Oahu Resident Trustee,,161,"BURKE, Jackie Kahookele",,C,0,0,57
32-01,,164,1568,634,1,71,Oahu Resident Trustee,,162,"HEEN, Walter Meheula",,C,0,0,174
32-01,,164,1568,634,1,72,Maui Resident Trustee,,163,"MOSSMAN, Boyd Poki",,C,0,0,215
32-01,,164,1568,634,1,90,CON AMEND: Relating to the Board of Education,,207,NO,,C,0,0,199
32-01,,164,1568,634,1,90,CON AMEND: Relating to the Board of Education,,208,YES,,C,0,0,406
32-01,,164,1568,634,1,91,CON AMEND: Relating to the Tax Rebate Requirement,,209,NO,,C,0,0,200
32-01,,164,1568,634,1,91,CON AMEND: Relating to the Tax Rebate Requirement,,210,YES,,C,0,0,356
32-01,,164,1568,634,1,114,HONOLULU: Creation of a Public Transit Authority,,255,NO,,C,0,0,156
32-01,,164,1568,634,1,114,HONOLULU: Creation of a Public Transit Authority,,256,YES,,C,0,0,426
32-01,,164,1568,634,1,115,HONOLULU: Conflicts of Interests of City Officers,,257,NO,,C,0,0,157
32-01,,164,1568,634,1,115,HONOLULU: Conflicts of Interests of City Officers,,258,YES,,C,0,0,371
32-01,,164,1568,634,1,116,HONOLULU: Liquor Commission and Civil Service Exemptions,,259,NO,,C,0,0,104
32-01,,164,1568,634,1,116,HONOLULU: Liquor Commission and Civil Service Exemptions,,260,YES,,C,0,0,449
32-01,,164,1568,634,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,261,NO,,C,0,0,95
32-01,,164,1568,634,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,262,YES,,C,0,0,417
32-01,,164,1568,634,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,263,NO,,C,0,0,101
32-01,,164,1568,634,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,264,YES,,C,0,0,412
32-01,,164,1568,634,1,119,HONOLULU: Creation of an Office of Housing,,265,NO,,C,0,0,225
32-01,,164,1568,634,1,119,HONOLULU: Creation of an Office of Housing,,266,YES,,C,0,0,314
32-02,,165,3281,941,1,1,US Senator,,1,"(G) BREWER, Jim",GRE,C,0,0,20
32-02,,165,3281,941,1,1,US Senator,,2,"(R) CAVASSO, Cam",REP,C,0,0,236
32-02,,165,3281,941,1,1,US Senator,,3,"(D) INOUYE, Daniel K.",DEM,C,0,0,642
32-02,,165,3281,941,1,1,US Senator,,4,"(N) JARRETT, Jeff",NPP,C,0,0,3
32-02,,165,3281,941,1,1,US Senator,,5,"(L) MALLAN, Lloyd Jeffrey",LIB,C,0,0,2
32-02,,165,3281,941,1,2,"US Representative, Dist 1",,6,"(R) DJOU, Charles",REP,C,0,0,434
32-02,,165,3281,941,1,2,"US Representative, Dist 1",,7,"(D) HANABUSA, Colleen",DEM,C,0,0,430
32-02,,165,3281,941,1,4,Governor and Lieutenant Governor,,12,(D) ABERCROMBIE / SCHATZ,DEM,C,0,0,500
32-02,,165,3281,941,1,4,Governor and Lieutenant Governor,,13,(R) AIONA / FINNEGAN,REP,C,0,0,428
32-02,,165,3281,941,1,4,Governor and Lieutenant Governor,,14,(F) CUNNINGHAM / SPENCE,FRE,C,0,0,3
32-02,,165,3281,941,1,4,Governor and Lieutenant Governor,,15,(N) POLLARD / KAMA,NPP,C,0,0,5
32-02,,165,3281,941,1,13,"State Senator, Dist 15",,32,"(R) PASCUA, Ben",REP,C,0,0,358
32-02,,165,3281,941,1,13,"State Senator, Dist 15",,33,"(D) WAKAI, Glenn",DEM,C,0,0,475
32-02,,165,3281,941,1,48,"State Representative, Dist 32",,102,"(R) JOHANSON, Aaron Ling",REP,C,0,0,455
32-02,,165,3281,941,1,48,"State Representative, Dist 32",,103,"(D) SHARSH, ┬ Lei",DEM,C,0,0,410
32-02,,165,3281,941,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,138,"AROLA, James",,C,0,0,192
32-02,,165,3281,941,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,139,"KURSHALS, Maralyn A.",,C,0,0,242
32-02,,165,3281,941,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,140,"O'NEAL, David",,C,0,0,227
32-02,,165,3281,941,1,67,6th Departmental School District Seat (Windward),,141,"FREITAS, Valzey",,C,0,0,254
32-02,,165,3281,941,1,67,6th Departmental School District Seat (Windward),,142,"PENEBACKER, John R.",,C,0,0,404
32-02,,165,3281,941,1,68,No Departmental School District Residency,,143,"BAILEY, Melanie",,C,0,0,274
32-02,,165,3281,941,1,68,No Departmental School District Residency,,144,"IWAMOTO, Kim Coco",,C,0,0,318
32-02,,165,3281,941,1,68,No Departmental School District Residency,,145,"TAKABAYASHI, Roger Kiyoshi",,C,0,0,217
32-02,,165,3281,941,1,68,No Departmental School District Residency,,146,"YAMANE, Brian Y.",,C,0,0,279
32-02,,165,3281,941,1,68,No Departmental School District Residency,,147,"YEE, Randall M.L.",,C,0,0,241
32-02,,165,3281,941,1,68,No Departmental School District Residency,,148,"YOUNG, Pamela",,C,0,0,470
32-02,,165,3281,941,1,70,"""At Large"" Trustee",,151,"AKANA, Rowena M. N.",,C,0,0,432
32-02,,165,3281,941,1,70,"""At Large"" Trustee",,152,"HOPKINS, Kama",,C,0,0,99
32-02,,165,3281,941,1,70,"""At Large"" Trustee",,153,"KALIMA, Leona Mapuana",,C,0,0,170
32-02,,165,3281,941,1,70,"""At Large"" Trustee",,154,"LEWIS, Joseph Kuhio",,C,0,0,120
32-02,,165,3281,941,1,70,"""At Large"" Trustee",,155,"MAKEKAU, Kealii J.",,C,0,0,151
32-02,,165,3281,941,1,70,"""At Large"" Trustee",,156,"MEYERS, William (Willy)",,C,0,0,118
32-02,,165,3281,941,1,70,"""At Large"" Trustee",,157,"ODEGAARD, Michael Malulani",,C,0,0,42
32-02,,165,3281,941,1,70,"""At Large"" Trustee",,158,"STENDER, Oswald (Oz)",,C,0,0,222
32-02,,165,3281,941,1,70,"""At Large"" Trustee",,159,"WAIHEE, John IV",,C,0,0,354
32-02,,165,3281,941,1,71,Oahu Resident Trustee,,160,"APO, Peter",,C,0,0,299
32-02,,165,3281,941,1,71,Oahu Resident Trustee,,161,"BURKE, Jackie Kahookele",,C,0,0,151
32-02,,165,3281,941,1,71,Oahu Resident Trustee,,162,"HEEN, Walter Meheula",,C,0,0,177
32-02,,165,3281,941,1,72,Maui Resident Trustee,,163,"MOSSMAN, Boyd Poki",,C,0,0,377
32-02,,165,3281,941,1,90,CON AMEND: Relating to the Board of Education,,207,NO,,C,0,0,347
32-02,,165,3281,941,1,90,CON AMEND: Relating to the Board of Education,,208,YES,,C,0,0,553
32-02,,165,3281,941,1,91,CON AMEND: Relating to the Tax Rebate Requirement,,209,NO,,C,0,0,310
32-02,,165,3281,941,1,91,CON AMEND: Relating to the Tax Rebate Requirement,,210,YES,,C,0,0,545
32-02,,165,3281,941,1,114,HONOLULU: Creation of a Public Transit Authority,,255,NO,,C,0,0,281
32-02,,165,3281,941,1,114,HONOLULU: Creation of a Public Transit Authority,,256,YES,,C,0,0,593
32-02,,165,3281,941,1,115,HONOLULU: Conflicts of Interests of City Officers,,257,NO,,C,0,0,236
32-02,,165,3281,941,1,115,HONOLULU: Conflicts of Interests of City Officers,,258,YES,,C,0,0,590
32-02,,165,3281,941,1,116,HONOLULU: Liquor Commission and Civil Service Exemptions,,259,NO,,C,0,0,182
32-02,,165,3281,941,1,116,HONOLULU: Liquor Commission and Civil Service Exemptions,,260,YES,,C,0,0,655
32-02,,165,3281,941,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,261,NO,,C,0,0,181
32-02,,165,3281,941,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,262,YES,,C,0,0,612
32-02,,165,3281,941,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,263,NO,,C,0,0,170
32-02,,165,3281,941,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,264,YES,,C,0,0,630
32-02,,165,3281,941,1,119,HONOLULU: Creation of an Office of Housing,,265,NO,,C,0,0,364
32-02,,165,3281,941,1,119,HONOLULU: Creation of an Office of Housing,,266,YES,,C,0,0,462
32-03,,166,1850,198,1,1,US Senator,,1,"(G) BREWER, Jim",GRE,C,0,0,2
32-03,,166,1850,198,1,1,US Senator,,2,"(R) CAVASSO, Cam",REP,C,0,0,62
32-03,,166,1850,198,1,1,US Senator,,3,"(D) INOUYE, Daniel K.",DEM,C,0,0,119
32-03,,166,1850,198,1,1,US Senator,,4,"(N) JARRETT, Jeff",NPP,C,0,0,2
32-03,,166,1850,198,1,1,US Senator,,5,"(L) MALLAN, Lloyd Jeffrey",LIB,C,0,0,2
32-03,,166,1850,198,1,2,"US Representative, Dist 1",,6,"(R) DJOU, Charles",REP,C,0,0,102
32-03,,166,1850,198,1,2,"US Representative, Dist 1",,7,"(D) HANABUSA, Colleen",DEM,C,0,0,91
32-03,,166,1850,198,1,4,Governor and Lieutenant Governor,,12,(D) ABERCROMBIE / SCHATZ,DEM,C,0,0,98
32-03,,166,1850,198,1,4,Governor and Lieutenant Governor,,13,(R) AIONA / FINNEGAN,REP,C,0,0,98
32-03,,166,1850,198,1,4,Governor and Lieutenant Governor,,14,(F) CUNNINGHAM / SPENCE,FRE,C,0,0,0
32-03,,166,1850,198,1,4,Governor and Lieutenant Governor,,15,(N) POLLARD / KAMA,NPP,C,0,0,1
32-03,,166,1850,198,1,13,"State Senator, Dist 15",,32,"(R) PASCUA, Ben",REP,C,0,0,93
32-03,,166,1850,198,1,13,"State Senator, Dist 15",,33,"(D) WAKAI, Glenn",DEM,C,0,0,87
32-03,,166,1850,198,1,48,"State Representative, Dist 32",,102,"(R) JOHANSON, Aaron Ling",REP,C,0,0,100
32-03,,166,1850,198,1,48,"State Representative, Dist 32",,103,"(D) SHARSH, ┬ Lei",DEM,C,0,0,80
32-03,,166,1850,198,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,138,"AROLA, James",,C,0,0,25
32-03,,166,1850,198,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,139,"KURSHALS, Maralyn A.",,C,0,0,63
32-03,,166,1850,198,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,140,"O'NEAL, David",,C,0,0,65
32-03,,166,1850,198,1,67,6th Departmental School District Seat (Windward),,141,"FREITAS, Valzey",,C,0,0,68
32-03,,166,1850,198,1,67,6th Departmental School District Seat (Windward),,142,"PENEBACKER, John R.",,C,0,0,79
32-03,,166,1850,198,1,68,No Departmental School District Residency,,143,"BAILEY, Melanie",,C,0,0,79
32-03,,166,1850,198,1,68,No Departmental School District Residency,,144,"IWAMOTO, Kim Coco",,C,0,0,68
32-03,,166,1850,198,1,68,No Departmental School District Residency,,145,"TAKABAYASHI, Roger Kiyoshi",,C,0,0,40
32-03,,166,1850,198,1,68,No Departmental School District Residency,,146,"YAMANE, Brian Y.",,C,0,0,46
32-03,,166,1850,198,1,68,No Departmental School District Residency,,147,"YEE, Randall M.L.",,C,0,0,37
32-03,,166,1850,198,1,68,No Departmental School District Residency,,148,"YOUNG, Pamela",,C,0,0,101
32-03,,166,1850,198,1,70,"""At Large"" Trustee",,151,"AKANA, Rowena M. N.",,C,0,0,83
32-03,,166,1850,198,1,70,"""At Large"" Trustee",,152,"HOPKINS, Kama",,C,0,0,33
32-03,,166,1850,198,1,70,"""At Large"" Trustee",,153,"KALIMA, Leona Mapuana",,C,0,0,47
32-03,,166,1850,198,1,70,"""At Large"" Trustee",,154,"LEWIS, Joseph Kuhio",,C,0,0,23
32-03,,166,1850,198,1,70,"""At Large"" Trustee",,155,"MAKEKAU, Kealii J.",,C,0,0,34
32-03,,166,1850,198,1,70,"""At Large"" Trustee",,156,"MEYERS, William (Willy)",,C,0,0,39
32-03,,166,1850,198,1,70,"""At Large"" Trustee",,157,"ODEGAARD, Michael Malulani",,C,0,0,12
32-03,,166,1850,198,1,70,"""At Large"" Trustee",,158,"STENDER, Oswald (Oz)",,C,0,0,40
32-03,,166,1850,198,1,70,"""At Large"" Trustee",,159,"WAIHEE, John IV",,C,0,0,46
32-03,,166,1850,198,1,71,Oahu Resident Trustee,,160,"APO, Peter",,C,0,0,46
32-03,,166,1850,198,1,71,Oahu Resident Trustee,,161,"BURKE, Jackie Kahookele",,C,0,0,72
32-03,,166,1850,198,1,71,Oahu Resident Trustee,,162,"HEEN, Walter Meheula",,C,0,0,20
32-03,,166,1850,198,1,72,Maui Resident Trustee,,163,"MOSSMAN, Boyd Poki",,C,0,0,95
32-03,,166,1850,198,1,90,CON AMEND: Relating to the Board of Education,,207,NO,,C,0,0,81
32-03,,166,1850,198,1,90,CON AMEND: Relating to the Board of Education,,208,YES,,C,0,0,109
32-03,,166,1850,198,1,91,CON AMEND: Relating to the Tax Rebate Requirement,,209,NO,,C,0,0,53
32-03,,166,1850,198,1,91,CON AMEND: Relating to the Tax Rebate Requirement,,210,YES,,C,0,0,134
32-03,,166,1850,198,1,114,HONOLULU: Creation of a Public Transit Authority,,255,NO,,C,0,0,48
32-03,,166,1850,198,1,114,HONOLULU: Creation of a Public Transit Authority,,256,YES,,C,0,0,142
32-03,,166,1850,198,1,115,HONOLULU: Conflicts of Interests of City Officers,,257,NO,,C,0,0,52
32-03,,166,1850,198,1,115,HONOLULU: Conflicts of Interests of City Officers,,258,YES,,C,0,0,126
32-03,,166,1850,198,1,116,HONOLULU: Liquor Commission and Civil Service Exemptions,,259,NO,,C,0,0,49
32-03,,166,1850,198,1,116,HONOLULU: Liquor Commission and Civil Service Exemptions,,260,YES,,C,0,0,132
32-03,,166,1850,198,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,261,NO,,C,0,0,48
32-03,,166,1850,198,1,117,HONOLULU: Ordinances by Initiative Power and other Conforming Amendments,,262,YES,,C,0,0,126
32-03,,166,1850,198,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,263,NO,,C,0,0,40
32-03,,166,1850,198,1,118,HONOLULU: Disposal of Personal Property and other Conforming Amendments,,264,YES,,C,0,0,131
32-03,,166,1850,198,1,119,HONOLULU: Creation of an Office of Housing,,265,NO,,C,0,0,62
32-03,,166,1850,198,1,119,HONOLULU: Creation of an Office of Housing,,266,YES,,C,0,0,113
32-04,,167,3590,914,1,1,US Senator,,1,"(G) BREWER, Jim",GRE,C,0,0,6
32-04,,167,3590,914,1,1,US Senator,,2,"(R) CAVASSO, Cam",REP,C,0,0,155
32-04,,167,3590,914,1,1,US Senator,,3,"(D) INOUYE, Daniel K.",DEM,C,0,0,710
32-04,,167,3590,914,1,1,US Senator,,4,"(N) JARRETT, Jeff",NPP,C,0,0,7
32-04,,167,3590,914,1,1,US Senator,,5,"(L) MALLAN, Lloyd Jeffrey",LIB,C,0,0,11
32-04,,167,3590,914,1,2,"US Representative, Dist 1",,6,"(R) DJOU, Charles",REP,C,0,0,356
32-04,,167,3590,914,1,2,"US Representative, Dist 1",,7,"(D) HANABUSA, Colleen",DEM,C,0,0,474
32-04,,167,3590,914,1,4,Governor and Lieutenant Governor,,12,(D) ABERCROMBIE / SCHATZ,DEM,C,0,0,537
32-04,,167,3590,914,1,4,Governor and Lieutenant Governor,,13,(R) AIONA / FINNEGAN,REP,C,0,0,366
32-04,,167,3590,914,1,4,Governor and Lieutenant Governor,,14,(F) CUNNINGHAM / SPENCE,FRE,C,0,0,3
32-04,,167,3590,914,1,4,Governor and Lieutenant Governor,,15,(N) POLLARD / KAMA,NPP,C,0,0,6
32-04,,167,3590,914,1,13,"State Senator, Dist 15",,32,"(R) PASCUA, Ben",REP,C,0,0,330
32-04,,167,3590,914,1,13,"State Senator, Dist 15",,33,"(D) WAKAI, Glenn",DEM,C,0,0,511
32-04,,167,3590,914,1,48,"State Representative, Dist 32",,102,"(R) JOHANSON, Aaron Ling",REP,C,0,0,440
32-04,,167,3590,914,1,48,"State Representative, Dist 32",,103,"(D) SHARSH, ┬ Lei",DEM,C,0,0,422
32-04,,167,3590,914,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,138,"AROLA, James",,C,0,0,240
32-04,,167,3590,914,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,139,"KURSHALS, Maralyn A.",,C,0,0,257
32-04,,167,3590,914,1,66,Special 5th Departmental School District Seat Vacancy (Leeward),,140,"O'NEAL, David",,C,0,0,231
32-04,,167,3590,914,1,67,6th Departmental School District Seat (Windward),,141,"FREITAS, Valzey",,C,0,0,304
32-04,,167,3590,914,1,67,6th Departmental School District Seat (Windward),,142,"PENEBACKER, John R.",,C,0,0,398
32-04,,167,3590,914,1,68,No Departmental School District Residency,,143,"BAILEY, Melanie",,C,0,0,330
